family,tool,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength
RF00412,mafft,0.889855,0.075362,0.034783,0.810214,0.950687,0.993345,0.846715,0.823913,138
RF00413,mafft,0.827394,0.12237,0.050236,0.464955,0.663778,0.968976,0.760381,0.743329,137
RF00414,mafft,0.789132,0.109548,0.101321,0.503802,0.72161,0.944798,0.759808,0.706387,149
RF00415,mafft,0.721782,0.1446,0.133618,0.491282,0.935292,0.946648,0.793612,0.595485,149
RF00417,mafft,0.848346,0.101562,0.050092,0.548686,0.726623,0.970747,0.80787,0.766605,136
RF00418,mafft,0.819178,0.110959,0.069863,0.537745,0.873684,0.959758,0.755172,0.739005,146
RF00419,mafft,0.767233,0.166833,0.065934,0.358913,0.604252,0.958943,0.742119,0.667532,143
RF00420,mafft,0.712632,0.14,0.147368,0.410348,0.809377,0.933049,0.728212,0.608092,152
RF00421,mafft,0.884409,0.095878,0.019713,0.688535,0.395285,0.985363,0.805781,0.820789,124
RF00422,mafft,0.818841,0.084541,0.096618,0.59898,0.856818,0.965469,0.799635,0.743714,144
RF00423,mafft,0.836051,0.097524,0.066425,0.584152,0.657072,0.964768,0.782543,0.76767,138
RF00424,mafft,0.732394,0.129425,0.13818,0.365056,0.805657,0.950361,0.749363,0.632463,213
RF00426,mafft,0.778036,0.156934,0.06503,0.336651,0.778014,0.955255,0.728275,0.669858,137
RF00427,mafft,0.796026,0.119627,0.084347,0.534592,0.658738,0.953037,0.731209,0.717475,137
RF00428,mafft,0.846857,0.092571,0.060571,0.61166,1.0,0.972969,0.801151,0.780595,140
RF00432,mafft,0.870915,0.102124,0.026961,0.608864,1.0,0.985955,0.781893,0.785743,136
RF00435,mafft,0.606004,0.215134,0.178862,0.142948,0.848335,0.849597,0.687264,0.472483,123
RF00436,mafft,0.786449,0.162734,0.050817,0.479497,1.0,0.952442,0.776478,0.726687,57
RF00438,mafft,0.750719,0.121764,0.127517,0.446635,0.758235,0.929357,0.742037,0.661713,149
RF00440,mafft,0.833333,0.125,0.041667,0.586473,0.707107,0.92384,0.738806,0.743137,68
RF00441,mafft,0.922222,0.073737,0.00404,0.799902,1.0,0.992869,0.870051,0.874747,198
RF00442,mafft,0.478511,0.226646,0.294844,-0.070106,0.742569,0.85272,0.713982,0.410964,153
RF00444,mafft,0.826479,0.137085,0.036436,0.529478,0.505029,0.950512,0.778504,0.759273,154
RF00447,mafft,0.90404,0.068182,0.027778,0.819088,0.962013,0.946377,0.860583,0.858081,264
RF00448,mafft,0.852968,0.109589,0.037443,0.647252,0.949511,0.972348,0.859633,0.763014,219
RF00451,mafft,0.4645,0.176,0.3595,0.2983,0.943763,0.854631,0.758742,0.370958,160
RF00452,mafft,0.496233,0.175289,0.328478,0.303278,0.932363,0.834765,0.765152,0.360824,181
RF00453,mafft,0.878788,0.121212,0.0,0.683823,0.0,0.9,0.78125,0.813131,33
RF00455,mafft,0.570317,0.272704,0.15698,-0.051375,0.735845,0.821564,0.633032,0.461691,94
RF00458,mafft,0.670117,0.289855,0.040028,0.073251,0.80901,0.877106,0.581831,0.515298,207
RF00461,mafft,0.910714,0.061355,0.02793,0.818721,0.905003,0.986238,0.876895,0.861569,312
RF00463,mafft,0.940625,0.045312,0.014063,0.835042,1.0,0.996356,0.908661,0.8875,128
RF00467,mafft,0.945455,0.054545,0.0,0.834546,0.0,0.987351,0.89312,0.926465,75
RF00468,mafft,0.810582,0.189418,0.0,0.37531,0.0,0.940649,0.721149,0.742428,70
RF00471,mafft,0.741935,0.130376,0.127688,0.575787,0.890054,0.87898,0.757453,0.613978,124
RF00473,mafft,0.688084,0.130841,0.181075,0.606186,0.899517,0.888272,0.76533,0.592123,107
RF00474,mafft,0.784,0.128,0.088,0.587426,0.858962,0.961844,0.779798,0.661,100
RF00475,mafft,0.612903,0.170699,0.216398,0.448571,0.907081,0.821569,0.747967,0.449462,124
RF00476,mafft,0.594856,0.17464,0.230505,0.247506,0.627807,0.807838,0.649802,0.505237,109
RF00478,mafft,0.745628,0.144873,0.109499,0.429655,0.80988,0.940832,0.727418,0.643904,296
RF00479,mafft,0.764791,0.168831,0.066378,0.437649,0.87399,0.926608,0.774052,0.646946,99
RF00480,mafft,0.881692,0.113538,0.004769,0.548544,0.894288,0.990483,0.809098,0.819347,52
RF00481,mafft,0.930159,0.038095,0.031746,0.86593,0.982389,0.991158,0.944712,0.882395,105
RF00482,mafft,0.885638,0.10461,0.009752,0.736108,0.0,0.923758,0.801786,0.846505,141
RF00483,mafft,0.955579,0.03719,0.007231,0.870528,0.0,0.992275,0.932292,0.926505,121
RF00485,mafft,0.759546,0.240351,0.000103,0.205708,0.0,0.879686,0.636648,0.685093,114
RF00486,mafft,0.862319,0.117754,0.019928,0.666463,1.0,0.94764,0.798535,0.785507,92
RF00487,mafft,0.830202,0.080822,0.088976,0.735245,0.931933,0.975307,0.850071,0.747253,217
RF00489,mafft,0.808333,0.141667,0.05,0.498476,0.553553,0.936153,0.731915,0.706019,48
RF00493,mafft,0.877735,0.066924,0.055341,0.688399,0.75235,0.969244,0.802348,0.822844,74
RF00494,mafft,0.821572,0.109864,0.068565,0.487547,0.686983,0.966067,0.734686,0.73442,86
RF00495,mafft,0.828376,0.110085,0.061538,0.611807,0.929411,0.973353,0.809066,0.732023,225
RF00498,mafft,0.988889,0.011111,0.0,0.965148,0.0,1.0,0.977273,0.980741,45
RF00499,mafft,0.880342,0.073504,0.046154,0.800966,1.0,0.980409,0.848276,0.802564,117
RF00500,mafft,0.965217,0.017391,0.017391,0.949089,0.0,0.989258,0.928889,0.95,46
RF00503,mafft,0.626263,0.161953,0.211785,0.356512,0.904725,0.889111,0.770995,0.45911,594
RF00504,mafft,0.291685,0.186342,0.521973,-0.056789,0.873948,0.760241,0.796645,0.213255,211
RF00505,mafft,0.876263,0.106061,0.017677,0.769419,0.0,0.889625,0.85641,0.840404,66
RF00506,mafft,0.729927,0.147737,0.122336,0.439919,0.882034,0.920671,0.735882,0.638613,137
RF00507,mafft,0.712593,0.239259,0.048148,0.137953,1.0,0.880735,0.6815,0.614906,81
RF00512,mafft,0.752193,0.213816,0.033991,0.348333,0.802951,0.865836,0.707506,0.617544,152
RF00514,mafft,0.631547,0.220751,0.147702,0.093384,0.727804,0.853051,0.651313,0.519015,151
RF00515,mafft,0.301009,0.196493,0.502498,0.064586,0.910892,0.757244,0.772718,0.207915,249
RF00519,mafft,0.550257,0.265346,0.184397,-0.146856,0.566656,0.846101,0.600049,0.438383,94
RF00520,mafft,0.629085,0.096405,0.27451,0.694985,0.920084,0.862794,0.80198,0.512418,102
RF00522,mafft,0.466202,0.163763,0.370035,0.403819,0.914191,0.737747,0.749381,0.391376,70
RF00523,mafft,0.735253,0.1026,0.162147,0.563871,0.849031,0.879411,0.778682,0.663947,49
RF00524,mafft,0.634085,0.177444,0.188471,0.283728,0.811493,0.899407,0.747673,0.503509,266
RF00525,mafft,0.541754,0.168592,0.289653,0.35378,0.813112,0.850015,0.720474,0.471508,102
RF00526,mafft,0.786111,0.140278,0.073611,0.582977,0.69223,0.900196,0.787921,0.716667,90
RF00528,mafft,0.786988,0.088235,0.124777,0.6737,0.79726,0.924798,0.807381,0.723351,102
RF00531,mafft,0.754348,0.148551,0.097101,0.435882,0.574819,0.886439,0.745055,0.668219,92
RF00532,mafft,0.701556,0.152287,0.146157,0.415623,0.652413,0.913006,0.702381,0.612871,101
RF00533,mafft,0.732407,0.107407,0.160185,0.606901,0.880927,0.906829,0.804307,0.636869,90
RF00534,mafft,0.599278,0.232401,0.168321,0.227789,0.934991,0.831005,0.696558,0.428185,277
RF00535,mafft,0.767421,0.156561,0.076018,0.468042,0.808595,0.934623,0.72619,0.67813,85
RF00536,mafft,0.86451,0.062937,0.072552,0.772603,0.824101,0.974425,0.893899,0.822698,88
RF00537,mafft,0.710391,0.159465,0.130144,0.430227,0.746924,0.907466,0.739875,0.606693,108
RF00538,mafft,0.764071,0.149156,0.086773,0.443677,0.651759,0.951541,0.763533,0.69666,82
RF00542,mafft,0.815111,0.121778,0.063111,0.551925,0.778248,0.949554,0.786577,0.745587,150
RF00544,mafft,0.775974,0.154917,0.069109,0.496764,0.824819,0.923886,0.770775,0.702155,154
RF00545,mafft,0.696946,0.174689,0.128364,0.381073,0.700755,0.907088,0.69401,0.615739,161
RF00546,mafft,0.693309,0.196461,0.11023,0.261351,0.783527,0.890383,0.678747,0.608552,149
RF00547,mafft,0.78368,0.132205,0.084115,0.490701,0.906511,0.945202,0.764281,0.683758,373
RF00548,mafft,0.304216,0.118228,0.577556,0.262869,0.889185,0.837041,0.815416,0.215818,363
RF00549,mafft,0.924089,0.029952,0.045959,0.888938,0.967316,0.994251,0.938095,0.867477,631
RF00551,mafft,0.751196,0.125359,0.123445,0.489898,0.9323,0.968222,0.819063,0.642075,627
RF00552,mafft,0.83635,0.087733,0.075918,0.615885,0.968108,0.974441,0.871717,0.746311,221
RF00555,mafft,0.485348,0.15348,0.361172,0.316922,0.826121,0.866211,0.754438,0.352967,105
RF00556,mafft,0.718182,0.234091,0.047727,0.241141,0.592593,0.907226,0.727907,0.613131,44
RF00557,mafft,0.305702,0.208506,0.485791,-0.145959,0.800073,0.720705,0.727377,0.229396,271
RF00558,mafft,0.528324,0.283691,0.187984,-0.077054,0.751542,0.769183,0.5988,0.414906,156
RF00563,mafft,0.768622,0.089923,0.141454,0.562085,0.782823,0.946018,0.771633,0.678477,280
RF00565,mafft,0.799285,0.142644,0.05807,0.42404,0.729492,0.958619,0.742129,0.701608,146
RF00566,mafft,0.713967,0.212354,0.073679,0.221107,0.788573,0.949458,0.689405,0.606106,139
RF00567,mafft,0.757895,0.118713,0.123392,0.479984,0.832521,0.941058,0.741929,0.661057,270
RF00568,mafft,0.590716,0.085307,0.323977,0.567769,0.780442,0.852175,0.739782,0.52117,180
RF00569,mafft,0.804075,0.0721,0.123824,0.67234,0.873452,0.959207,0.812368,0.736528,87
RF00570,mafft,0.779014,0.101749,0.119237,0.549965,0.908195,0.9459,0.731668,0.677564,74
RF00571,mafft,0.834813,0.095661,0.069527,0.581447,0.562776,0.963445,0.79021,0.76,78
RF00572,mafft,0.85443,0.109494,0.036076,0.561827,0.325387,0.969445,0.786538,0.783944,79
RF00573,mafft,0.80977,0.155172,0.035057,0.43529,0.926401,0.961074,0.758841,0.727094,116
RF00574,mafft,0.8844,0.066218,0.049383,0.742417,1.0,0.974965,0.865909,0.829181,81
RF00575,mafft,0.794643,0.118552,0.086806,0.492807,0.58267,0.945556,0.756892,0.709028,96
RF00577,mafft,0.878012,0.086596,0.035392,0.613208,0.192102,0.973978,0.837652,0.811647,83
RF00578,mafft,0.894068,0.06968,0.036252,0.708955,0.594671,0.981585,0.851852,0.840922,118
RF00579,mafft,0.90873,0.078373,0.012897,0.667535,1.0,0.995799,0.858358,0.851832,112
RF00580,mafft,0.835481,0.129296,0.035223,0.476134,0.710886,0.960887,0.769965,0.755566,97
RF00581,mafft,0.772606,0.170213,0.057181,0.442241,0.833599,0.900537,0.752688,0.658435,94
RF00582,mafft,0.773939,0.128788,0.097273,0.45119,0.746802,0.959569,0.766626,0.68127,150
RF00584,mafft,0.83037,0.117037,0.052593,0.560911,0.645805,0.954258,0.777528,0.753651,90
RF00586,mafft,0.747521,0.112382,0.140097,0.500849,0.866887,0.952068,0.783887,0.658438,171
RF00588,mafft,0.744937,0.143671,0.111392,0.471647,0.58963,0.89995,0.739744,0.668288,79
RF00593,mafft,0.859127,0.118552,0.022321,0.506071,0.504146,0.967692,0.821554,0.78502,96
RF00594,mafft,0.837121,0.136364,0.026515,0.551688,0.68,0.939333,0.873563,0.739394,88
RF00598,mafft,0.858366,0.095191,0.046443,0.590475,0.735308,0.968213,0.787989,0.789134,138
RF00599,mafft,0.780117,0.14386,0.076023,0.41674,0.639017,0.938828,0.703849,0.688196,135
RF00600,mafft,0.809351,0.128571,0.062078,0.501314,0.7574,0.96072,0.753725,0.727857,154
RF00601,mafft,0.847407,0.12,0.032593,0.644748,0.620791,0.970938,0.780597,0.755556,135
RF00602,mafft,0.738281,0.133594,0.128125,0.420244,0.79261,0.94623,0.73847,0.646332,160
RF00603,mafft,0.844253,0.094253,0.061494,0.631375,0.729605,0.965812,0.794203,0.77578,116
RF00607,mafft,0.852941,0.107353,0.039706,0.595231,0.605016,0.943904,0.792537,0.773203,68
RF00610,mafft,0.79321,0.065586,0.141204,0.725524,0.833312,0.946001,0.835938,0.730967,81
RF00611,mafft,0.751064,0.119149,0.129787,0.616477,0.895003,0.957322,0.817204,0.589362,94
RF00612,mafft,0.783784,0.1,0.116216,0.6771,0.918385,0.940144,0.778082,0.656757,74
RF00614,mafft,0.807847,0.088531,0.103622,0.594231,0.809244,0.958735,0.784802,0.732797,142
RF00615,mafft,0.99368,0.005948,0.000372,0.97843,0.0,1.0,0.988806,0.989261,269
RF00617,mafft,0.751412,0.201271,0.047316,0.354466,0.778862,0.936001,0.701046,0.664865,48
RF00618,mafft,0.494562,0.153846,0.351592,0.192977,0.819324,0.867615,0.759959,0.396498,208
RF00619,mafft,0.681563,0.146418,0.172019,0.263683,0.779343,0.919228,0.762691,0.565832,146
RF00620,mafft,0.915169,0.084831,0.0,0.706804,0.0,0.97661,0.851166,0.880796,136
RF00621,mafft,0.849268,0.067317,0.083415,0.758174,0.971821,0.971455,0.857353,0.781247,205
RF00624,mafft,0.693601,0.142211,0.164189,0.490329,0.862448,0.884601,0.772549,0.617243,91
RF00625,mafft,0.741259,0.21352,0.045221,0.288387,0.903893,0.899516,0.699531,0.642557,143
RF00627,mafft,0.767218,0.143595,0.089187,0.492113,0.811236,0.912998,0.754337,0.695068,132
RF00628,mafft,0.778511,0.183168,0.03832,0.345239,0.819432,0.926875,0.717523,0.695326,202
RF00629,mafft,0.813337,0.177176,0.009487,0.474929,0.927859,0.929073,0.72521,0.741329,256
RF00630,mafft,0.725926,0.175132,0.098942,0.342177,0.743919,0.899407,0.719807,0.619414,70
RF00634,mafft,0.634028,0.170313,0.19566,0.278444,0.831303,0.899376,0.719755,0.544738,144
RF00635,mafft,0.95502,0.044329,0.000652,0.808977,0.0,1.0,0.920447,0.918622,118
RF00636,mafft,0.927661,0.044085,0.028254,0.792985,0.960665,0.989137,0.885031,0.887146,379
RF00637,mafft,0.671296,0.134039,0.194665,0.362211,0.779487,0.920895,0.810191,0.582269,108
RF00638,mafft,0.394801,0.219241,0.385957,0.066185,0.848789,0.803098,0.723088,0.312406,318
RF00639,mafft,0.708694,0.091734,0.199573,0.562145,0.714426,0.887971,0.707761,0.633991,106
RF00641,mafft,0.701774,0.189889,0.108337,0.197097,0.678738,0.930036,0.612912,0.57586,87
RF00643,mafft,0.470748,0.238343,0.290909,-0.125236,0.849487,0.839249,0.71071,0.383041,147
RF00646,mafft,0.756044,0.134982,0.108974,0.486279,0.909291,0.917045,0.788333,0.654604,91
RF00650,mafft,0.70671,0.101912,0.191378,0.452599,0.771613,0.916181,0.76902,0.629952,88
RF00651,mafft,0.653684,0.193539,0.152778,0.303234,0.776566,0.836948,0.666667,0.575764,92
RF00653,mafft,0.769248,0.103487,0.127264,0.506302,0.850564,0.938636,0.819368,0.676284,92
RF00655,mafft,0.8454,0.088989,0.065611,0.74236,0.956532,0.980764,0.828113,0.779583,78
RF00656,mafft,0.778769,0.115362,0.105869,0.486862,0.876235,0.93952,0.827506,0.690542,79
RF00659,mafft,0.668429,0.063259,0.268312,0.797397,0.929193,0.94196,0.870356,0.615102,111
RF00661,mafft,0.441265,0.175377,0.383358,0.097614,0.886994,0.853121,0.761569,0.352425,137
RF00662,mafft,0.632473,0.175054,0.192473,0.278889,0.873265,0.883413,0.748261,0.544516,93
RF00663,mafft,0.867637,0.087665,0.044699,0.650545,0.886517,0.977795,0.886898,0.799066,74
RF00666,mafft,0.963636,0.021429,0.014935,0.909027,0.868241,1.0,0.953228,0.936425,70
RF00669,mafft,0.850294,0.08074,0.068966,0.661612,0.939268,0.963669,0.795658,0.79007,82
RF00670,mafft,0.9635,0.028449,0.008052,0.891264,0.961356,1.0,0.942391,0.93998,81
RF00671,mafft,0.813811,0.122086,0.064103,0.528858,0.936432,0.948596,0.82379,0.732206,78
RF00672,mafft,0.730733,0.157895,0.111372,0.318774,0.839935,0.933509,0.776474,0.635317,84
RF00673,mafft,0.836022,0.078725,0.085253,0.639096,0.930934,0.979108,0.886258,0.734511,93
RF00674,mafft,0.797821,0.114597,0.087582,0.555356,0.918496,0.955119,0.820988,0.711681,85
RF00675,mafft,0.660594,0.043185,0.296221,0.781469,0.926395,0.964761,0.918652,0.582888,114
RF00677,mafft,0.512376,0.130198,0.357426,0.403651,0.944972,0.887463,0.818905,0.358966,202
RF00678,mafft,0.916535,0.018987,0.064478,0.900378,0.898756,0.989119,0.958734,0.862597,79
RF00680,mafft,0.965157,0.013937,0.020906,0.948431,1.0,0.994244,0.952381,0.944251,82
RF00681,mafft,0.969355,0.030645,0.0,0.892167,0.0,1.0,0.937705,0.947312,62
RF00682,mafft,0.771911,0.078664,0.149425,0.645455,0.854216,0.949546,0.87282,0.703305,87
RF00685,mafft,0.543299,0.288538,0.168164,-0.043136,0.813738,0.835574,0.629529,0.437649,121
RF00686,mafft,0.782081,0.143584,0.074335,0.467719,0.763072,0.924704,0.827778,0.71869,71
RF00687,mafft,0.917683,0.007622,0.074695,0.972452,0.95925,0.994244,0.977623,0.855996,82
RF00688,mafft,0.607332,0.159864,0.232804,0.36638,0.844282,0.868626,0.759132,0.502423,147
RF00689,mafft,0.642553,0.163593,0.193853,0.334866,0.891214,0.918256,0.767143,0.534414,141
RF00691,mafft,0.646061,0.257879,0.096061,0.081674,0.742786,0.907491,0.697888,0.554697,100
RF00692,mafft,0.700787,0.158605,0.140607,0.451027,0.895943,0.929045,0.73356,0.573678,127
RF00693,mafft,0.814643,0.088044,0.097312,0.638003,0.863083,0.961207,0.805816,0.731863,83
RF00695,mafft,0.45386,0.207187,0.338953,0.244019,0.933589,0.781728,0.723214,0.347485,161
RF00699,mafft,0.96621,0.029224,0.004566,0.894445,0.0,0.993487,0.942593,0.945597,73
RF00700,mafft,0.535536,0.17723,0.287234,0.138318,0.885786,0.883202,0.772363,0.447458,94
RF00703,mafft,0.838602,0.082854,0.078544,0.694245,0.801893,0.97457,0.832929,0.775075,72
RF00705,mafft,0.849802,0.09712,0.053077,0.645233,0.907031,0.966448,0.840389,0.779785,77
RF00706,mafft,0.630858,0.290451,0.078691,-0.021266,0.771331,0.840274,0.666816,0.537101,87
RF00707,mafft,0.981111,0.003333,0.015556,0.985362,1.0,1.0,0.990991,0.96303,75
RF00708,mafft,0.861111,0.082292,0.056597,0.689178,0.93044,0.975257,0.817159,0.790675,80
RF00710,mafft,0.723932,0.182906,0.093162,0.313998,0.873009,0.892259,0.769231,0.611254,90
RF00711,mafft,0.61687,0.267276,0.115854,0.07148,0.777488,0.817677,0.63466,0.512678,96
RF00712,mafft,0.714286,0.185654,0.10006,0.319131,0.851271,0.915343,0.738706,0.611513,79
RF00713,mafft,0.653509,0.269737,0.076754,0.038777,0.846559,0.829496,0.655556,0.510965,76
RF00714,mafft,0.722059,0.170098,0.107843,0.292346,0.853284,0.907836,0.734158,0.623271,102
RF00716,mafft,0.679024,0.211573,0.109403,0.242912,0.829315,0.929895,0.702381,0.59209,79
RF00718,mafft,0.990956,0.009044,0.0,0.973738,0.0,1.0,0.986928,0.986434,86
RF00719,mafft,0.923077,0.030769,0.046154,0.894628,0.960391,0.995047,0.934534,0.867341,95
RF00720,mafft,0.745263,0.186526,0.068211,0.289226,0.697215,0.933265,0.769787,0.640281,95
RF00721,mafft,0.792537,0.104478,0.102985,0.641637,0.975269,0.967345,0.82406,0.643284,134
RF00722,mafft,0.840589,0.119718,0.039693,0.520616,0.824128,0.952633,0.852597,0.760015,71
RF00723,mafft,0.949107,0.038393,0.0125,0.871021,0.695335,0.983054,0.92973,0.919841,112
RF00724,mafft,0.726544,0.15983,0.113626,0.373863,0.799883,0.958783,0.838095,0.635314,101
RF00728,mafft,0.682609,0.21413,0.103261,0.283236,0.935667,0.868994,0.734066,0.570773,92
RF00729,mafft,0.691392,0.181777,0.126832,0.251356,0.83483,0.93334,0.750232,0.585897,84
RF00730,mafft,0.694679,0.138716,0.166606,0.419263,0.909119,0.951233,0.825926,0.590673,109
RF00731,mafft,0.808333,0.083333,0.108333,0.629979,0.800603,0.930107,0.824225,0.739722,72
RF00732,mafft,0.839074,0.107849,0.053077,0.603581,0.613234,0.96813,0.847826,0.782865,77
RF00733,mafft,0.906524,0.057449,0.036027,0.810414,0.952038,0.994121,0.899408,0.850373,79
RF00734,mafft,0.823913,0.102174,0.073913,0.656971,0.972312,0.952166,0.817582,0.707609,92
RF00735,mafft,0.918219,0.055901,0.02588,0.773177,0.893122,0.979647,0.880252,0.870043,69
RF00736,mafft,0.743336,0.120301,0.136364,0.463024,0.913844,0.953311,0.81856,0.647337,77
RF00737,mafft,0.878431,0.054902,0.066667,0.799986,0.954174,0.977619,0.866667,0.807395,85
RF00740,mafft,0.925105,0.025316,0.049578,0.915079,1.0,0.975196,0.944444,0.904104,79
RF00741,mafft,0.981061,0.003788,0.015152,0.987708,0.871988,1.0,0.984615,0.964827,66
RF00743,mafft,0.808007,0.106209,0.085784,0.547059,0.811282,0.952415,0.811774,0.730008,68
RF00745,mafft,0.775346,0.099462,0.125192,0.630835,0.875368,0.953797,0.831325,0.69255,84
RF00746,mafft,0.741905,0.119524,0.138571,0.458481,0.916446,0.924466,0.85625,0.628521,105
RF00747,mafft,0.767777,0.188119,0.044104,0.372475,0.773754,0.963893,0.815455,0.658686,101
RF00748,mafft,0.972222,0.009857,0.017921,0.964654,0.980835,1.0,0.98279,0.947703,93
RF00750,mafft,0.832265,0.119658,0.048077,0.557627,0.962991,0.957827,0.827922,0.735043,78
RF00751,mafft,0.496063,0.101612,0.402325,0.507739,0.917825,0.905812,0.846939,0.41841,127
RF00752,mafft,0.73913,0.142347,0.118523,0.435704,0.747897,0.942046,0.820048,0.659862,73
RF00753,mafft,0.875483,0.064672,0.059846,0.777688,0.951009,0.974856,0.845401,0.819572,74
RF00755,mafft,0.9375,0.020192,0.042308,0.924139,0.988342,0.994109,0.95813,0.889744,80
RF00757,mafft,0.698333,0.19625,0.105417,0.20133,0.839074,0.909836,0.751579,0.585625,96
RF00758,mafft,0.963636,0.01244,0.023923,0.947756,0.96776,1.0,0.974855,0.931292,95
RF00760,mafft,0.856566,0.048485,0.094949,0.792294,0.945777,0.979481,0.908844,0.768254,99
RF00761,mafft,0.933835,0.014286,0.05188,0.936467,0.933955,1.0,0.965805,0.881781,95
RF00762,mafft,0.907197,0.032197,0.060606,0.898708,0.86671,0.97857,0.921456,0.854167,88
RF00763,mafft,0.807624,0.093085,0.099291,0.676391,0.946167,0.93501,0.805556,0.713411,94
RF00764,mafft,0.861413,0.062047,0.07654,0.681456,0.906319,0.989369,0.885073,0.770006,92
RF00765,mafft,0.931442,0.040189,0.028369,0.844127,0.91078,0.99494,0.90681,0.879433,94
RF00766,mafft,0.861607,0.015625,0.122768,0.927104,0.967106,0.95884,0.947368,0.787202,96
RF00767,mafft,0.723093,0.141588,0.135319,0.381259,0.843709,0.905077,0.766913,0.608101,87
RF00769,mafft,0.955797,0.005797,0.038406,0.970518,0.921939,0.994836,0.98022,0.921118,92
RF00771,mafft,0.921338,0.013562,0.065099,0.939589,0.958071,0.994121,0.958791,0.863542,79
RF00772,mafft,0.925128,0.043077,0.031795,0.848512,0.901517,0.993651,0.917879,0.87641,75
RF00773,mafft,0.894118,0.092157,0.013725,0.7282,1.0,0.98965,0.84127,0.825098,85
RF00774,mafft,0.887097,0.08871,0.024194,0.748023,1.0,0.956813,0.860656,0.819892,62
RF00775,mafft,0.948276,0.024904,0.02682,0.926997,0.945187,0.98892,0.944767,0.915012,87
RF00777,mafft,0.91369,0.084821,0.001488,0.730618,0.0,0.989703,0.870482,0.859269,84
RF00778,mafft,0.615616,0.208709,0.175676,0.311681,0.928632,0.813404,0.681818,0.446847,111
RF00781,mafft,0.944062,0.007745,0.048193,0.963911,0.948466,1.0,0.978223,0.897789,83
RF00783,mafft,0.925373,0.054726,0.0199,0.798895,0.763523,1.0,0.920875,0.872305,67
RF00784,mafft,0.844669,0.138787,0.016544,0.588099,0.853537,0.956066,0.899254,0.786152,68
RF00785,mafft,0.8,0.123256,0.076744,0.620099,0.951311,0.936289,0.797647,0.682558,86
