family,tool,Filename,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength,sp
RF01335,mafft,RF01335_mafft.fasta,0.858025,0.141975,0.0,0.598086,0.0,0.969799,0.803175,0.795525,36,1.0
RF01342,mafft,RF01342_mafft.fasta,0.905405,0.094595,0.0,0.810811,0.0,0.895522,0.875,0.810811,37,1.0
RF01353,mafft,RF01353_mafft.fasta,0.916667,0.083333,0.0,0.770426,0.0,1.0,0.864198,0.833333,28,1.0
RF01360,mafft,RF01360_mafft.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.986111,0.972973,37,1.0
RF01361,mafft,RF01361_mafft.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.972222,0.972973,37,1.0
RF01365,mafft,RF01365_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,37,1.0
RF01386,mafft,RF01386_mafft.fasta,0.868914,0.11236,0.018727,0.698944,0.5,0.972835,0.806818,0.756554,89,0.8814229249011858
RF01388,mafft,RF01388_mafft.fasta,0.990196,0.009804,0.0,0.980392,0.0,0.990495,0.98,0.980392,51,1.0
RF01394,mafft,RF01394_mafft.fasta,0.621435,0.249352,0.129213,0.046041,0.647447,0.84618,0.648164,0.532471,89,0.7991036593905684
RF01413,mafft,RF01413_mafft.fasta,0.696615,0.250868,0.052517,0.136798,0.74306,0.901252,0.640405,0.591538,72,0.8065560626618972
RF01417,mafft,RF01417_mafft.fasta,0.929795,0.061216,0.00899,0.753785,1.0,0.996197,0.896048,0.874022,292,0.9922020051986632
RF01418,mafft,RF01418_mafft.fasta,0.856932,0.143068,0.0,0.563391,0.0,0.947034,0.754464,0.773451,113,1.0
RF01423,mafft,RF01423_mafft.fasta,0.735955,0.151685,0.11236,0.469446,0.833281,0.88912,0.736742,0.611236,89,0.6988277727682597
RF01434,mafft,RF01434_mafft.fasta,0.888889,0.10119,0.009921,0.721232,1.0,0.997247,0.868263,0.779762,168,0.9717171717171718
RF01475,mafft,RF01475_mafft.fasta,0.90812,0.089744,0.002137,0.731308,0.0,0.993968,0.841991,0.846154,78,0.9957081545064378
RF01477,mafft,RF01477_mafft.fasta,0.961765,0.034314,0.003922,0.895232,0.0,0.992733,0.942913,0.929412,255,0.9980250164581962
RF01480,mafft,RF01480_mafft.fasta,0.955326,0.027491,0.017182,0.904586,0.0,0.990028,0.920139,0.928522,97,0.9964912280701754
RF01492,mafft,RF01492_mafft.fasta,0.580552,0.276591,0.142857,0.002753,0.818015,0.824818,0.608764,0.458723,214,0.709333626325331
RF01495,mafft,RF01495_mafft.fasta,0.815217,0.108696,0.076087,0.617935,1.0,0.963551,0.857031,0.732476,161,0.9554794520547946
RF01499,mafft,RF01499_mafft.fasta,0.731973,0.171429,0.096599,0.442292,0.722166,0.902858,0.730769,0.619955,105,0.7416798732171157
RF01500,mafft,RF01500_mafft.fasta,0.669913,0.248918,0.081169,0.216014,0.884848,0.792687,0.680828,0.509091,154,0.7905918057663126
RF01502,mafft,RF01502_mafft.fasta,0.288109,0.140299,0.571592,0.165221,0.894006,0.631091,0.803587,0.165186,804,0.4542416313027916
RF01504,mafft,RF01504_mafft.fasta,0.636937,0.201802,0.161261,0.346738,0.920155,0.81579,0.706522,0.487928,185,0.5614349775784754
RF01510,mafft,RF01510_mafft.fasta,0.827206,0.121324,0.051471,0.644571,1.0,0.902882,0.764925,0.715686,68,1.0
RF01517,mafft,RF01517_mafft.fasta,0.914414,0.072072,0.013514,0.809427,0.333333,0.964431,0.893182,0.863363,111,0.9523809523809524
RF01523,mafft,RF01523_mafft.fasta,0.835821,0.128358,0.035821,0.665407,1.0,0.954511,0.781818,0.750746,67,0.8012618296529969
RF01529,mafft,RF01529_mafft.fasta,0.849057,0.141509,0.009434,0.716981,1.0,0.857089,0.8,0.698113,106,0.971153846153846
RF01534,mafft,RF01534_mafft.fasta,0.878788,0.098485,0.022727,0.80303,1.0,0.87025,0.869231,0.757576,66,0.984126984126984
RF01540,mafft,RF01540_mafft.fasta,0.828205,0.15641,0.015385,0.532807,0.2,0.914695,0.731771,0.734359,65,0.9768664563617244
RF01549,mafft,RF01549_mafft.fasta,0.728571,0.169048,0.102381,0.460387,1.0,0.862041,0.681159,0.599048,70,0.8166849615806806
RF01561,mafft,RF01561_mafft.fasta,0.925439,0.061404,0.013158,0.83084,0.0,0.993643,0.893333,0.855263,76,0.9594594594594594
RF01564,mafft,RF01564_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,65,1.0
RF01572,mafft,RF01572_mafft.fasta,0.930818,0.069182,0.0,0.80941,0.0,1.0,0.904762,0.861635,106,1.0
RF01581,mafft,RF01581_mafft.fasta,0.847853,0.103988,0.04816,0.615794,0.787981,0.971857,0.823765,0.769487,163,0.913979236367399
RF01586,mafft,RF01586_mafft.fasta,0.925926,0.02963,0.044444,0.918374,1.0,0.974448,0.910112,0.874074,90,0.9682539682539684
RF01587,mafft,RF01587_mafft.fasta,0.863636,0.081169,0.055195,0.792006,0.888889,0.947224,0.878289,0.796537,77,0.9009661835748792
RF01596,mafft,RF01596_mafft.fasta,0.920732,0.067073,0.012195,0.865854,1.0,0.935743,0.91358,0.841463,82,1.0
RF01606,mafft,RF01606_mafft.fasta,0.884354,0.095238,0.020408,0.743921,1.0,0.979755,0.844749,0.78458,147,0.8588235294117647
RF01607,mafft,RF01607_mafft.fasta,0.861111,0.112963,0.025926,0.663858,0.777778,0.949134,0.852612,0.759259,135,0.9472329472329472
RF01611,mafft,RF01611_mafft.fasta,0.893333,0.062222,0.044444,0.835295,1.0,0.958371,0.855856,0.817778,75,1.0
RF01612,mafft,RF01612_mafft.fasta,0.769575,0.170022,0.060403,0.545754,1.0,0.94603,0.759009,0.590604,149,0.8282828282828283
RF01618,mafft,RF01618_mafft.fasta,0.978836,0.010582,0.010582,0.970848,0.0,1.0,0.973118,0.957672,63,0.9783783783783784
RF01620,mafft,RF01620_mafft.fasta,0.856383,0.10461,0.039007,0.707261,0.785043,0.914759,0.841071,0.767139,141,0.963337547408344
RF01625,mafft,RF01625_mafft.fasta,0.94382,0.042135,0.014045,0.867858,0.788675,0.978407,0.920455,0.897004,89,0.9769230769230768
RF01626,mafft,RF01626_mafft.fasta,0.934932,0.058219,0.006849,0.845185,0.0,0.973064,0.885417,0.888128,73,1.0
RF01628,mafft,RF01628_mafft.fasta,0.900709,0.078014,0.021277,0.789275,1.0,0.975103,0.845238,0.820331,141,0.9557739557739556
RF01632,mafft,RF01632_mafft.fasta,0.882952,0.109415,0.007634,0.708179,0.0,0.980017,0.8,0.78117,131,1.0
RF01633,mafft,RF01633_mafft.fasta,0.918605,0.077519,0.003876,0.78812,0.0,0.957912,0.882812,0.861757,129,1.0
RF01638,mafft,RF01638_mafft.fasta,0.928,0.0608,0.0112,0.821473,1.0,0.979685,0.908065,0.8864,125,1.0
RF01641,mafft,RF01641_mafft.fasta,0.945946,0.04955,0.004505,0.866897,0.0,0.993477,0.90411,0.896396,74,1.0
RF01644,mafft,RF01644_mafft.fasta,0.816901,0.152582,0.030516,0.606234,0.9,0.935651,0.799054,0.683099,142,0.8138957816377171
RF01655,mafft,RF01655_mafft.fasta,0.810526,0.136842,0.052632,0.597871,1.0,0.968084,0.822727,0.691729,133,0.8489626556016597
RF01659,mafft,RF01659_mafft.fasta,0.862903,0.129032,0.008065,0.741935,1.0,0.880981,0.845528,0.725806,124,0.7459016393442623
RF01664,mafft,RF01664_mafft.fasta,0.916016,0.080078,0.003906,0.801815,0.0,0.929253,0.852362,0.873698,128,0.9947575360419396
RF01666,mafft,RF01666_mafft.fasta,0.920139,0.069444,0.010417,0.783292,0.0,0.986873,0.873239,0.851852,72,0.8028169014084507
RF01668,mafft,RF01668_mafft.fasta,0.804795,0.183219,0.011986,0.40472,0.0,0.888956,0.675347,0.704012,73,0.9547038327526132
RF01690,mafft,RF01690_mafft.fasta,0.661024,0.24239,0.096586,0.099893,0.709112,0.88792,0.606056,0.553128,74,0.8996790636209175
RF01703,mafft,RF01703_mafft.fasta,0.845041,0.128099,0.02686,0.672132,0.737108,0.895811,0.792531,0.751377,242,0.9417758369723436
RF01714,mafft,RF01714_mafft.fasta,0.899543,0.091324,0.009132,0.748412,0.0,0.993487,0.833333,0.803653,73,0.9907407407407408
RF01717,mafft,RF01717_mafft.fasta,0.461329,0.154512,0.384159,0.145346,0.552759,0.783459,0.627648,0.374456,155,0.5897605791236068
RF01718,mafft,RF01718_mafft.fasta,0.580078,0.287891,0.132031,-0.012689,0.743009,0.835923,0.623821,0.441094,160,0.6987710219922381
RF01727,mafft,RF01727_mafft.fasta,0.689103,0.24537,0.065527,0.176172,0.634606,0.832613,0.701525,0.617925,52,0.8765083819511115
RF01728,mafft,RF01728_mafft.fasta,0.415332,0.152885,0.431783,0.246547,0.906486,0.795065,0.755079,0.279254,270,0.4490811700359787
RF01729,mafft,RF01729_mafft.fasta,0.738885,0.211715,0.0494,0.302913,0.732038,0.935243,0.698006,0.632322,109,0.7985507246376812
RF01735,mafft,RF01735_mafft.fasta,0.777261,0.155039,0.0677,0.396427,0.769624,0.936476,0.78151,0.694681,129,0.9305430091337952
RF01738,mafft,RF01738_mafft.fasta,0.675113,0.279638,0.045249,0.122877,0.593114,0.857148,0.587316,0.564706,65,0.7109933448360858
RF01749,mafft,RF01749_mafft.fasta,0.389451,0.199215,0.411334,0.025743,0.861782,0.795146,0.738329,0.284702,155,0.6543441430043837
RF01751,mafft,RF01751_mafft.fasta,0.739509,0.109308,0.151184,0.506543,0.605409,0.929783,0.783134,0.675554,82,0.934351575723382
RF01761,mafft,RF01761_mafft.fasta,0.505068,0.155906,0.339027,0.268793,0.748444,0.817404,0.718191,0.429393,148,0.8122192961634572
RF01771,mafft,RF01771_mafft.fasta,0.794197,0.162618,0.043185,0.436467,0.740398,0.951511,0.783526,0.699955,114,0.9613687850244426
RF01780,mafft,RF01780_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,109,1.0
RF01796,mafft,RF01796_mafft.fasta,0.764205,0.13589,0.099905,0.529202,0.674094,0.921758,0.770038,0.68529,132,0.9357250700984974
RF01800,mafft,RF01800_mafft.fasta,0.998013,0.0,0.001987,1.0,1.0,0.998327,0.998011,0.996026,755,0.9986702127659576
RF01803,mafft,RF01803_mafft.fasta,0.887464,0.112179,0.000356,0.628069,0.0,0.951849,0.777576,0.844687,54,0.9971489665003564
RF01808,mafft,RF01808_mafft.fasta,0.772195,0.17122,0.056585,0.445857,0.726568,0.925855,0.730392,0.672954,205,0.8784980517180304
RF01809,mafft,RF01809_mafft.fasta,0.828205,0.159615,0.012179,0.507892,0.0,0.950452,0.752597,0.769366,78,0.9914453873528608
RF01818,mafft,RF01818_mafft.fasta,0.997732,0.000756,0.001512,0.997918,0.0,0.998973,0.995455,0.996221,441,0.9984848484848484
RF01821,mafft,RF01821_mafft.fasta,0.804444,0.125926,0.06963,0.595585,0.90625,0.954457,0.786567,0.68963,135,0.7638773819386909
RF01827,mafft,RF01827_mafft.fasta,0.937607,0.050427,0.011966,0.810518,0.763523,0.994728,0.918755,0.898006,90,0.9812920198772288
RF01829,mafft,RF01829_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,53,1.0
RF01842,mafft,RF01842_mafft.fasta,0.965909,0.026515,0.007576,0.926954,0.0,0.994614,0.938697,0.935606,88,0.9770114942528736
RF01852,mafft,RF01852_mafft.fasta,0.592582,0.29754,0.109878,-0.095783,0.571515,0.79738,0.609845,0.488211,102,0.810498947320291
RF01860,mafft,RF01860_mafft.fasta,0.821181,0.137153,0.041667,0.569027,0.691447,0.913946,0.778947,0.725694,96,0.9658500371195248
RF01866,mafft,RF01866_mafft.fasta,0.795161,0.090323,0.114516,0.682367,0.921529,0.936753,0.839024,0.674194,124,0.8827098078867543
RF01871,mafft,RF01871_mafft.fasta,0.750651,0.085372,0.163977,0.557513,0.693738,0.953943,0.807773,0.657535,113,0.8176470588235294
RF01873,mafft,RF01873_mafft.fasta,0.86159,0.060824,0.077586,0.709424,0.903448,0.96893,0.851208,0.804767,116,0.9826575325556997
RF01879,mafft,RF01879_mafft.fasta,0.856313,0.063687,0.08,0.690355,0.915592,0.980477,0.845843,0.798883,179,0.9700647745152128
RF01881,mafft,RF01881_mafft.fasta,0.915276,0.075906,0.008819,0.694808,1.0,0.996361,0.857778,0.864882,127,0.991725015913431
RF01889,mafft,RF01889_mafft.fasta,0.925287,0.057471,0.017241,0.885057,1.0,0.948869,0.921965,0.850575,174,0.9404761904761904
RF01891,mafft,RF01891_mafft.fasta,0.842539,0.067345,0.090116,0.668301,0.848064,0.964247,0.811122,0.77921,258,0.9648563804740228
RF01902,mafft,RF01902_mafft.fasta,0.929339,0.012289,0.058372,0.950699,0.988564,1.0,0.970497,0.864311,93,1.0
RF01905,mafft,RF01905_mafft.fasta,0.895202,0.061869,0.042929,0.737331,0.917705,0.982276,0.855314,0.840404,72,0.992276964047936
RF01919,mafft,RF01919_mafft.fasta,0.85977,0.116092,0.024138,0.577955,0.925926,0.972522,0.804651,0.766028,87,0.9833780160857908
RF01922,mafft,RF01922_mafft.fasta,0.938272,0.060185,0.001543,0.784873,0.0,1.0,0.925,0.892416,81,1.0
RF01924,mafft,RF01924_mafft.fasta,0.933902,0.063966,0.002132,0.758228,0.0,1.0,0.893939,0.879176,67,0.9914346895074948
RF01929,mafft,RF01929_mafft.fasta,0.860215,0.060932,0.078853,0.79244,1.0,0.949598,0.855072,0.792832,93,0.951316839584996
RF01931,mafft,RF01931_mafft.fasta,0.878623,0.106884,0.014493,0.680259,1.0,0.956599,0.870438,0.781401,138,0.8843283582089553
RF01950,mafft,RF01950_mafft.fasta,0.907296,0.059514,0.03319,0.739126,0.872118,0.986906,0.850862,0.854445,233,0.9751502493499852
RF01951,mafft,RF01951_mafft.fasta,0.812457,0.08682,0.100722,0.598108,0.777536,0.96245,0.806377,0.735402,253,0.9636803339333238
RF01957,mafft,RF01957_mafft.fasta,0.7966,0.065574,0.137826,0.701042,0.89129,0.947819,0.816545,0.72774,183,0.9361267245784364
RF01970,mafft,RF01970_mafft.fasta,0.861054,0.057993,0.080952,0.718655,0.790789,0.963671,0.844839,0.810834,210,0.9585644146324596
RF01985,mafft,RF01985_mafft.fasta,0.928465,0.064083,0.007452,0.733173,1.0,1.0,0.868182,0.869151,61,0.9969742813918304
RF01992,mafft,RF01992_mafft.fasta,0.867116,0.069085,0.063799,0.666448,0.824551,0.979592,0.807875,0.794896,211,0.9522616696372658
RF02005,mafft,RF02005_mafft.fasta,0.369535,0.219895,0.410571,-0.055534,0.711533,0.673125,0.641513,0.287045,383,0.7173291801537715
RF02008,mafft,RF02008_mafft.fasta,0.975904,0.024096,0.0,0.933617,0.0,1.0,0.95935,0.951807,83,1.0
RF02017,mafft,RF02017_mafft.fasta,0.945455,0.054545,0.0,0.858385,0.0,1.0,0.889474,0.914286,77,1.0
RF02037,mafft,RF02037_mafft.fasta,0.881124,0.083534,0.035341,0.693387,1.0,0.976674,0.825203,0.834926,83,0.9739601336559512
RF02053,mafft,RF02053_mafft.fasta,0.777778,0.209877,0.012346,0.364429,0.929099,0.964702,0.708075,0.657848,162,0.8614072494669509
RF02064,mafft,RF02064_mafft.fasta,0.827027,0.127027,0.045946,0.521473,1.0,0.95949,0.778082,0.731532,74,0.8959537572254336
RF02077,mafft,RF02077_mafft.fasta,0.932099,0.052469,0.015432,0.842774,1.0,0.979232,0.903125,0.880658,81,0.9830866807610994
RF02110,mafft,RF02110_mafft.fasta,0.670186,0.128837,0.200978,0.416095,0.780017,0.9123,0.714988,0.558749,165,0.8784878175669817
RF02125,mafft,RF02125_mafft.fasta,0.833992,0.15942,0.006588,0.455273,1.0,1.0,0.723262,0.735178,69,0.9839786381842456
RF02131,mafft,RF02131_mafft.fasta,0.804377,0.106061,0.089562,0.542215,0.837636,0.935738,0.755427,0.723649,135,0.982851790474818
RF02142,mafft,RF02142_mafft.fasta,0.747937,0.058836,0.193228,0.708422,0.876255,0.937945,0.825468,0.690434,225,0.9488770685579196
RF02144,mafft,RF02144_mafft.fasta,0.766,0.146,0.088,0.490525,0.610045,0.918275,0.728327,0.6842,125,0.8848539869874413
RF02160,mafft,RF02160_mafft.fasta,0.698304,0.111535,0.190161,0.496736,0.875916,0.940661,0.756592,0.614303,307,0.9533778920308484
RF02168,mafft,RF02168_mafft.fasta,0.751242,0.178882,0.069876,0.219667,0.754368,0.970054,0.703159,0.61917,140,0.9079669898647588
RF02174,mafft,RF02174_mafft.fasta,0.753929,0.156071,0.09,0.381151,0.935657,0.942312,0.738489,0.653459,140,0.7808472246090393
RF02181,mafft,RF02181_mafft.fasta,0.927083,0.0625,0.010417,0.833685,1.0,0.955934,0.911972,0.87963,72,1.0
RF02191,mafft,RF02191_mafft.fasta,0.817326,0.12806,0.054614,0.562244,0.876918,0.963134,0.782526,0.72387,118,0.986199846664963
RF02193,mafft,RF02193_mafft.fasta,0.795044,0.111255,0.093702,0.454706,0.893357,0.967628,0.820686,0.688095,149,0.8116039158428876
RF02197,mafft,RF02197_mafft.fasta,0.833333,0.136364,0.030303,0.576667,1.0,0.94346,0.792683,0.7,165,0.8656084656084656
RF02199,mafft,RF02199_mafft.fasta,0.794811,0.16195,0.043239,0.414331,0.84758,0.956816,0.74288,0.659479,159,0.9042424242424244
RF02200,mafft,RF02200_mafft.fasta,0.735,0.1475,0.1175,0.506425,0.951732,0.903136,0.742044,0.587333,200,0.7876935615321924
RF02204,mafft,RF02204_mafft.fasta,0.71645,0.132756,0.150794,0.414934,0.860314,0.940462,0.730211,0.590739,154,0.8814286480398992
RF02205,mafft,RF02205_mafft.fasta,0.727706,0.146574,0.12572,0.407436,0.869004,0.928839,0.718102,0.605098,265,0.8859017271388405
RF02208,mafft,RF02208_mafft.fasta,0.815993,0.121583,0.062424,0.511503,1.0,0.952065,0.740954,0.733578,129,0.9956123244929798
RF02212,mafft,RF02212_mafft.fasta,0.706021,0.166076,0.127902,0.408068,0.950032,0.95049,0.726087,0.582448,231,0.9072735804786484
RF02216,mafft,RF02216_mafft.fasta,0.722222,0.2,0.077778,0.199874,0.753761,0.940898,0.636925,0.594771,100,0.9787942389809656
RF02219,mafft,RF02219_mafft.fasta,0.821296,0.141847,0.036858,0.447453,1.0,0.972123,0.742081,0.742232,79,0.9945820433436532
RF02228,mafft,RF02228_mafft.fasta,0.836039,0.141234,0.022727,0.425271,0.850311,0.981109,0.762336,0.732792,77,0.969526593950298
RF02233,mafft,RF02233_mafft.fasta,0.972826,0.027174,0.0,0.924,0.0,0.994836,0.945055,0.959627,92,1.0
RF02234,mafft,RF02234_mafft.fasta,0.845022,0.117749,0.037229,0.608073,1.0,0.935632,0.77831,0.780087,165,0.943923270792495
RF02250,mafft,RF02250_mafft.fasta,0.866903,0.093381,0.039716,0.612307,0.89285,0.982366,0.841518,0.793549,282,0.9739991451773756
RF02251,mafft,RF02251_mafft.fasta,0.785,0.10625,0.10875,0.641004,0.989937,0.986638,0.86809,0.638333,200,0.8539094650205762
RF02255,mafft,RF02255_mafft.fasta,0.861472,0.121212,0.017316,0.678085,0.75,0.962152,0.77193,0.748918,77,1.0
RF02257,mafft,RF02257_mafft.fasta,0.841492,0.123543,0.034965,0.662601,0.944444,0.985242,0.835681,0.69697,143,0.7769607843137255
RF02259,mafft,RF02259_mafft.fasta,0.87728,0.072968,0.049751,0.803988,1.0,0.977327,0.881667,0.784411,201,0.8648648648648649
RF02266,mafft,RF02266_mafft.fasta,0.917857,0.051429,0.030714,0.797161,0.052632,0.985954,0.852899,0.880376,70,0.9810260014054814
RF02270,mafft,RF02270_mafft.fasta,0.8875,0.048214,0.064286,0.841289,1.0,0.963899,0.873418,0.829762,80,0.9883040935672516
RF02276,mafft,RF02276_mafft.fasta,0.646354,0.214583,0.139063,0.150397,0.726117,0.884993,0.668776,0.533424,80,0.848534738228515
RF02297,mafft,RF02297_mafft.fasta,0.9,0.084615,0.015385,0.830769,1.0,0.905677,0.890625,0.8,65,1.0
RF02298,mafft,RF02298_mafft.fasta,0.980519,0.012987,0.006494,0.974026,0.0,0.981386,0.960526,0.961039,77,1.0
RF02312,mafft,RF02312_mafft.fasta,0.973485,0.022727,0.003788,0.954545,0.0,0.975196,0.954198,0.94697,132,1.0
RF02323,mafft,RF02323_mafft.fasta,0.974359,0.025641,0.0,0.948718,0.0,0.976557,0.948276,0.948718,117,1.0
RF02325,mafft,RF02325_mafft.fasta,0.923077,0.074359,0.002564,0.798392,0.0,0.98948,0.868217,0.853846,130,0.963917525773196
RF02327,mafft,RF02327_mafft.fasta,0.971545,0.028455,0.0,0.943089,0.0,0.973455,0.95082,0.943089,123,1.0
RF02330,mafft,RF02330_mafft.fasta,0.855556,0.12963,0.014815,0.740741,1.0,0.84746,0.809701,0.711111,135,0.931297709923664
RF02331,mafft,RF02331_mafft.fasta,0.964567,0.035433,0.0,0.929134,0.0,0.969505,0.940476,0.929134,127,1.0
RF02346,mafft,RF02346_mafft.fasta,0.778586,0.173597,0.047817,0.406132,0.801414,0.948699,0.729461,0.682952,148,0.9141489960592982
RF02347,mafft,RF02347_mafft.fasta,0.851434,0.096953,0.051613,0.610332,0.949489,0.955149,0.814935,0.796897,155,0.9229757284746432
RF02362,mafft,RF02362_mafft.fasta,0.8107,0.158436,0.030864,0.463231,1.0,0.940696,0.76875,0.687243,81,0.7581196581196581
RF02363,mafft,RF02363_mafft.fasta,0.759554,0.146497,0.093949,0.543831,0.911084,0.89778,0.745192,0.600849,157,0.7699004975124378
RF02372,mafft,RF02372_mafft.fasta,0.834343,0.10303,0.062626,0.63693,0.624459,0.927874,0.823045,0.762626,55,0.9316804407713498
RF02390,mafft,RF02390_mafft.fasta,0.971154,0.028846,0.0,0.942308,0.0,0.972868,0.948387,0.942308,156,1.0
RF02392,mafft,RF02392_mafft.fasta,0.9375,0.0625,0.0,0.833486,0.0,0.969223,0.878272,0.894965,192,1.0
RF02393,mafft,RF02393_mafft.fasta,0.932292,0.067708,0.0,0.819369,0.0,0.988737,0.868766,0.872396,128,1.0
RF02394,mafft,RF02394_mafft.fasta,0.993197,0.006803,0.0,0.981259,0.0,1.0,0.986254,0.986395,98,1.0
RF02399,mafft,RF02399_mafft.fasta,0.713012,0.173797,0.113191,0.340051,0.698801,0.889927,0.730317,0.606283,66,0.7084392135883376
RF02407,mafft,RF02407_mafft.fasta,0.913333,0.066667,0.02,0.80537,0.0,0.941725,0.864865,0.855556,75,0.967816091954023
RF02419,mafft,RF02419_mafft.fasta,0.807536,0.150145,0.042319,0.509021,0.477648,0.953868,0.765294,0.738309,69,0.948645453143474
RF02439,mafft,RF02439_mafft.fasta,0.969697,0.025253,0.005051,0.949495,0.0,0.969897,0.938776,0.939394,99,0.9693877551020408
RF02454,mafft,RF02454_mafft.fasta,0.843621,0.127572,0.028807,0.612745,0.552664,0.920602,0.816667,0.752263,81,0.9212121212121211
RF02455,mafft,RF02455_mafft.fasta,0.903226,0.096774,0.0,0.806452,0.0,0.919325,0.923913,0.806452,93,1.0
RF02464,mafft,RF02464_mafft.fasta,0.84183,0.126797,0.031373,0.547046,1.0,0.977697,0.789683,0.753922,85,0.9182561307901907
RF02467,mafft,RF02467_mafft.fasta,0.88755,0.076305,0.036145,0.795851,1.0,0.982051,0.878049,0.787149,83,1.0
RF02475,mafft,RF02475_mafft.fasta,0.943503,0.056497,0.0,0.852886,0.0,0.985161,0.91954,0.898305,59,1.0
RF02490,mafft,RF02490_mafft.fasta,0.951327,0.044248,0.004425,0.911504,0.0,0.953928,0.915179,0.902655,113,1.0
RF02496,mafft,RF02496_mafft.fasta,0.673737,0.239646,0.086616,0.183863,0.473955,0.88593,0.573975,0.573453,120,0.919361397429324
RF02498,mafft,RF02498_mafft.fasta,0.961538,0.035256,0.003205,0.929487,0.0,0.962349,0.941935,0.923077,156,1.0
RF02499,mafft,RF02499_mafft.fasta,0.992857,0.007143,0.0,0.985714,0.0,0.993119,0.985507,0.985714,70,1.0
RF02518,mafft,RF02518_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,113,1.0
RF02521,mafft,RF02521_mafft.fasta,0.920455,0.056818,0.022727,0.849191,1.0,0.974919,0.89272,0.859848,88,1.0
RF02522,mafft,RF02522_mafft.fasta,0.971831,0.028169,0.0,0.943662,0.0,0.97258,0.957143,0.943662,71,1.0
RF02526,mafft,RF02526_mafft.fasta,0.793236,0.097175,0.109589,0.619397,0.847459,0.962462,0.821552,0.728425,146,0.9338794233289646
RF02534,mafft,RF02534_mafft.fasta,0.882784,0.115385,0.001832,0.612207,1.0,0.990483,0.786181,0.827564,52,1.0
RF02540,mafft,RF02540_mafft.fasta,0.534855,0.162937,0.302207,0.314465,0.855761,0.894344,0.74016,0.464082,4281,0.9326379220297888
RF02545,mafft,RF02545_mafft.fasta,0.884464,0.099369,0.016167,0.721724,0.922192,0.939626,0.832938,0.807045,634,0.9179044018363488
RF02557,mafft,RF02557_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,112,1.0
